CustomerID,Gender,InvoiceNumber,InvoiceDate,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
2846,Male,24340751,2023-06-26,97,3,56.74,170.22,Completed,"Saudi Arabia","Organic Search",0.84,Computer,Desktop,Windows,4,5,170.22
7939,Female,38045271,2023-06-26,73,2,30.57,61.14,Completed,"United States","Organic Search",1.39,Computer,Desktop,Windows,5,3,61.14
8807,Male,39995050,2023-06-26,12,2,86.11,172.22,Cancelled,India,"Paid Advertisment",6.45,Computer,Laptop,Windows,5,1,0.00
1800,Male,44274570,2023-06-27,58,1,74.55,74.55,Completed,Canada,"Paid Advertisment",6.67,Computer,Laptop,Windows,5,5,74.55
5391,Male,54511959,2023-06-28,33,3,28.56,85.68,Completed,Japan,"Organic Search",8.09,Computer,Laptop,Windows,3,5,85.68
5182,Male,60959103,2023-06-28,51,3,50.59,151.77,Completed,"Saudi Arabia","Organic Search",6.21,Mobile,Tablet,Windows,5,5,151.77
8642,Female,46888538,2023-06-29,3,3,97.19,291.57,Completed,Russia,"Paid Advertisment",6.65,Computer,Laptop,Linux,5,4,291.57
8984,Male,21955338,2023-06-30,87,1,50.56,50.56,Completed,Spain,"Organic Search",5.07,Computer,Desktop,Windows,3,5,50.56
7145,Female,78020743,2023-06-30,2,3,33.11,99.33,Completed,Spain,"Paid Advertisment",0.34,Computer,Desktop,Windows,4,5,99.33
3767,Female,26595925,2023-07-01,19,2,13.20,26.40,Completed,Argentina,"Organic Search",6.00,Computer,Laptop,Windows,5,5,26.40
5447,Male,21897432,2023-07-02,26,1,34.43,34.43,Cancelled,"Saudi Arabia","Paid Advertisment",5.13,Computer,Laptop,Windows,5,4,0.00
2678,Male,54612398,2023-07-02,63,1,57.12,57.12,Completed,Germany,"Paid Advertisment",6.31,Computer,Desktop,Windows,4,4,57.12
8119,Male,19114803,2023-07-02,17,3,18.86,56.58,"In Process",Russia,"Social Media",8.29,Computer,Laptop,Linux,5,5,0.00
8720,Male,31185068,2023-07-03,32,3,91.37,274.11,Cancelled,"South Korea","Social Media",2.08,Computer,Laptop,Windows,3,2,0.00
7896,Female,52777280,2023-07-04,2,1,33.11,33.11,Cancelled,"Saudi Arabia","Paid Advertisment",2.77,Computer,Desktop,Windows,4,4,0.00
5086,Male,27880610,2023-07-04,19,1,13.20,13.20,Completed,Switzerland,"Organic Search",7.49,Computer,Desktop,Windows,5,5,13.20
9831,Male,19998210,2023-07-05,5,3,11.97,35.91,Completed,"United Kingdom","Social Media",3.72,Computer,Laptop,Windows,4,5,35.91
3659,Male,77034473,2023-07-06,28,1,5.32,5.32,"In Process",Canada,"Organic Search",9.98,Mobile,"Smart Phone",Windows,3,2,0.00
5095,Male,41134062,2023-07-06,26,3,34.43,103.29,"In Process",Argentina,"Social Media",9.52,Computer,Laptop,Windows,4,3,0.00
7050,Male,72935316,2023-07-06,69,1,96.47,96.47,Rejected,Germany,"Organic Search",0.76,Mobile,Tablet,Windows,5,4,0.00
1379,Female,32509568,2023-07-07,81,2,52.96,105.92,Completed,Taiwan,"Social Media",9.33,Computer,Desktop,Windows,3,4,105.92
1425,Male,99717652,2023-07-07,78,1,19.66,19.66,Cancelled,Netherlands,"Social Media",5.83,Computer,Laptop,Mac,4,4,0.00
2223,Female,29436276,2023-07-08,14,3,89.76,269.28,Cancelled,Germany,"Paid Advertisment",2.48,Computer,Desktop,Mac,5,5,0.00
4972,Female,13766317,2023-07-08,34,2,48.24,96.48,"In Process","South Korea","Organic Search",7.23,Computer,Laptop,Windows,5,3,0.00
4809,Female,22543371,2023-07-09,38,3,26.03,78.09,"In Process",Switzerland,"Paid Advertisment",8.52,Mobile,Tablet,Android,3,3,0.00
6029,Male,36099136,2023-07-09,55,1,73.53,73.53,Completed,China,"Organic Search",7.85,Computer,Laptop,Windows,2,5,73.53
6823,Male,28471310,2023-07-09,76,3,76.67,230.01,Rejected,Australia,"Organic Search",1.70,Mobile,Tablet,Windows,3,5,0.00
6633,Male,93819764,2023-07-10,90,2,21.51,43.02,Completed,Turkey,"Social Media",5.45,Computer,Desktop,Windows,5,5,43.02
7789,Male,40783925,2023-07-10,15,2,6.32,12.64,Completed,Taiwan,"Organic Search",6.02,Computer,Laptop,Windows,5,4,12.64
6126,Male,52815791,2023-07-10,85,2,68.31,136.62,Completed,Switzerland,"Organic Search",6.13,Computer,Desktop,Windows,5,5,136.62
6011,Female,18765962,2023-07-11,63,1,57.12,57.12,Completed,"United Kingdom","Organic Search",8.01,Computer,Laptop,Windows,4,5,57.12
6538,Male,94482978,2023-07-11,47,2,64.64,129.28,"In Process",India,"Organic Search",3.67,Mobile,Tablet,Android,4,5,0.00
3634,Female,67144010,2023-07-11,18,2,1.97,3.94,Cancelled,Brazil,"Paid Advertisment",1.97,Mobile,Tablet,Windows,5,5,0.00
5720,Female,21801739,2023-07-12,52,3,20.15,60.45,Cancelled,France,"Social Media",7.46,Computer,Laptop,Windows,5,5,0.00
2415,Male,65043972,2023-07-12,90,1,21.51,21.51,Completed,Vietnam,"Social Media",7.25,Computer,Desktop,Windows,4,4,21.51
9406,Female,31623755,2023-07-13,43,2,30.66,61.32,"In Process",Italy,"Organic Search",0.24,Computer,Desktop,Windows,4,4,0.00
3883,Female,63124825,2023-07-14,46,3,9.88,29.64,Rejected,Egypt,"Social Media",4.16,Mobile,Tablet,Windows,5,3,0.00
4446,Male,45840981,2023-07-14,46,3,9.88,29.64,"In Process",Russia,"Organic Search",0.16,Computer,Laptop,Windows,5,2,0.00
4111,Male,12216553,2023-07-14,73,2,30.57,61.14,"In Process","United Kingdom","Social Media",6.06,Computer,Laptop,Windows,4,5,0.00
4206,Male,68490104,2023-07-14,23,3,95.72,287.16,Completed,Canada,"Organic Search",2.15,Mobile,Tablet,Android,5,5,287.16
9550,Male,33123316,2023-07-15,88,2,40.95,81.90,Rejected,"United Kingdom","Social Media",0.34,Computer,Laptop,Windows,3,3,0.00
3972,Male,74322611,2023-07-15,24,2,99.58,199.16,Completed,Japan,"Social Media",3.78,Computer,Desktop,Windows,5,5,199.16
2886,Female,98424898,2023-07-16,88,2,40.95,81.90,Completed,Australia,"Paid Advertisment",7.31,Computer,Laptop,Windows,5,4,81.90
9078,Male,47410310,2023-07-16,73,2,30.57,61.14,Completed,Brazil,"Organic Search",8.79,Mobile,"Smart Phone",iOS,5,5,61.14
7160,Male,29797072,2023-07-17,68,1,32.68,32.68,Completed,China,"Organic Search",4.31,Mobile,Tablet,Windows,4,5,32.68
9285,Female,31145389,2023-07-17,24,3,99.58,298.74,Completed,India,"Organic Search",0.78,Computer,Desktop,Mac,5,4,298.74
4329,Female,65536571,2023-07-18,63,1,57.12,57.12,Completed,"United States","Social Media",3.59,Mobile,"Smart Phone",Android,5,5,57.12
6086,Male,44286743,2023-07-19,72,2,3.55,7.10,"In Process",Japan,"Organic Search",0.59,Mobile,"Smart Phone",Windows,5,4,0.00
3454,Male,83028137,2023-07-19,5,1,11.97,11.97,"In Process",Australia,"Organic Search",1.52,Computer,Desktop,Windows,4,4,0.00
2993,Male,90612650,2023-07-20,75,2,32.34,64.68,"In Process","South Korea","Organic Search",4.29,Mobile,"Smart Phone",Android,4,5,0.00
7778,Male,50626534,2023-07-21,20,3,81.89,245.67,"In Process",China,"Organic Search",8.20,Mobile,"Smart Phone",Android,2,4,0.00
9170,Female,20786834,2023-07-21,66,3,56.01,168.03,Completed,Switzerland,"Paid Advertisment",0.05,Computer,Desktop,Windows,4,5,168.03
8630,Male,77998919,2023-07-21,59,3,79.57,238.71,Completed,Japan,"Organic Search",9.80,Computer,Laptop,Windows,4,3,238.71
8490,Male,67323618,2023-07-22,97,2,56.74,113.48,"In Process",Spain,"Social Media",3.72,Mobile,Tablet,Windows,4,4,0.00
8436,Male,99717204,2023-07-22,92,2,58.50,117.00,"In Process",Canada,"Organic Search",8.75,Computer,Desktop,Windows,5,5,0.00
7107,Male,58989693,2023-07-22,35,2,78.78,157.56,Completed,Australia,"Organic Search",9.38,Computer,Desktop,Windows,3,5,157.56
8836,Male,51708664,2023-07-23,35,2,78.78,157.56,Completed,China,"Social Media",8.84,Mobile,Tablet,Android,5,5,157.56
4122,Female,22872088,2023-07-23,78,3,19.66,58.98,Completed,Argentina,"Organic Search",0.37,Computer,Laptop,Windows,5,5,58.98
4077,Female,31790426,2023-07-24,9,3,73.83,221.49,Completed,Japan,"Paid Advertisment",2.59,Mobile,"Smart Phone",Android,4,5,221.49
8306,Male,15267463,2023-07-25,43,3,30.66,91.98,Completed,"South Korea","Social Media",5.89,Computer,Desktop,Mac,3,5,91.98
4780,Female,30765391,2023-07-25,86,2,93.47,186.94,"In Process",Indonesia,"Organic Search",2.94,Mobile,"Smart Phone",Android,5,4,0.00
9732,Male,75633647,2023-07-26,59,2,79.57,159.14,Completed,"United States","Paid Advertisment",6.72,Computer,Desktop,Windows,4,4,159.14
7809,Female,95169982,2023-07-26,24,3,99.58,298.74,"In Process",Italy,"Organic Search",3.73,Mobile,Tablet,Android,5,4,0.00
1303,Male,82172537,2023-07-27,30,2,6.08,12.16,Completed,Italy,"Organic Search",8.01,Mobile,"Smart Phone",Windows,5,5,12.16
9206,Male,57722372,2023-07-28,58,3,74.55,223.65,Completed,Canada,"Organic Search",6.11,Mobile,Tablet,Windows,4,5,223.65
7924,Female,76517060,2023-07-28,32,1,91.37,91.37,Completed,Japan,"Social Media",5.90,Computer,Laptop,Windows,4,5,91.37
1908,Male,29080261,2023-07-29,92,3,58.50,175.50,Completed,Indonesia,"Organic Search",7.92,Computer,Laptop,Windows,3,4,175.50
6329,Male,99836836,2023-07-30,4,2,32.43,64.86,Completed,"United Kingdom","Organic Search",5.02,Mobile,"Smart Phone",Android,5,4,64.86
3900,Male,47585715,2023-07-31,41,3,32.33,96.99,Completed,"United States","Social Media",1.27,Computer,Desktop,Windows,5,4,96.99
7638,Male,56643657,2023-08-01,97,2,56.74,113.48,"In Process",China,"Organic Search",2.65,Mobile,"Smart Phone",Android,5,5,0.00
6698,Male,22731493,2023-08-02,67,1,17.22,17.22,Cancelled,Netherlands,"Social Media",7.35,Computer,Desktop,Windows,5,5,0.00
6776,Male,27300971,2023-08-02,10,1,19.34,19.34,Completed,Iran,"Paid Advertisment",8.21,Computer,Laptop,Windows,4,5,19.34
3562,Male,65286664,2023-08-02,68,3,32.68,98.04,Completed,China,"Paid Advertisment",3.03,Mobile,"Smart Phone",Android,4,5,98.04
2265,Male,70471086,2023-08-03,20,1,81.89,81.89,Completed,Canada,"Organic Search",9.54,Mobile,"Smart Phone",Android,3,4,81.89
4232,Female,43706937,2023-08-03,33,2,28.56,57.12,Completed,Italy,"Social Media",3.77,Computer,Desktop,Windows,4,4,57.12
2784,Female,75706727,2023-08-04,88,1,40.95,40.95,Cancelled,Switzerland,"Organic Search",2.52,Mobile,"Smart Phone",Android,3,4,0.00
3335,Male,11291127,2023-08-05,100,1,98.59,98.59,"In Process",Russia,"Social Media",6.85,Computer,Laptop,Windows,5,5,0.00
1366,Male,91896773,2023-08-05,93,2,67.46,134.92,Completed,"United States","Organic Search",5.42,Mobile,"Smart Phone",Android,3,5,134.92
8963,Male,59741097,2023-08-06,41,3,32.33,96.99,Cancelled,Netherlands,"Organic Search",4.13,Mobile,Tablet,Windows,4,5,0.00
1419,Male,29790663,2023-08-06,21,3,98.91,296.73,Completed,"South Korea","Organic Search",8.22,Mobile,Tablet,Windows,4,4,296.73
8323,Male,11548471,2023-08-07,16,3,39.33,117.99,"In Process",Japan,"Paid Advertisment",8.36,Mobile,"Smart Phone",Android,5,5,0.00
2061,Male,60793741,2023-08-07,51,1,50.59,50.59,"In Process",Indonesia,"Social Media",1.33,Computer,Laptop,Windows,4,1,0.00
7671,Male,21024268,2023-08-08,1,1,81.91,81.91,Completed,Indonesia,"Organic Search",8.88,Computer,Desktop,Mac,5,4,81.91
8400,Female,40273184,2023-08-09,77,2,20.40,40.80,Completed,Japan,"Organic Search",8.60,Computer,Desktop,Windows,4,3,40.80
1747,Male,87247241,2023-08-10,11,2,4.31,8.62,Completed,Italy,"Organic Search",5.26,Computer,Laptop,Windows,5,5,8.62
6011,Female,87091852,2023-08-10,60,3,91.28,273.84,"In Process",Mexico,"Social Media",8.35,Mobile,"Smart Phone",Android,3,3,0.00
7679,Male,95071598,2023-08-10,94,2,17.63,35.26,Completed,"United Kingdom","Organic Search",7.09,Computer,Desktop,Mac,5,4,35.26
8539,Female,87581547,2023-08-11,38,3,26.03,78.09,Completed,Spain,"Organic Search",3.02,Mobile,Tablet,Windows,3,4,78.09
4915,Male,26082411,2023-08-11,4,3,32.43,97.29,Completed,Turkey,"Social Media",3.58,Mobile,Tablet,Android,5,3,97.29
7144,Male,77751209,2023-08-11,87,3,50.56,151.68,Completed,Canada,"Social Media",3.77,Mobile,"Smart Phone",Windows,1,5,151.68
3312,Female,68211473,2023-08-12,29,3,1.91,5.73,"In Process",Brazil,"Paid Advertisment",7.69,Mobile,Tablet,Windows,5,5,0.00
8657,Female,17194062,2023-08-12,15,1,6.32,6.32,Completed,Turkey,"Organic Search",2.01,Computer,Desktop,Windows,3,4,6.32
9394,Male,60385897,2023-08-13,58,1,74.55,74.55,Completed,Netherlands,"Organic Search",0.31,Computer,Laptop,Windows,5,4,74.55
6561,Male,69599090,2023-08-13,67,2,17.22,34.44,Completed,Russia,"Paid Advertisment",4.18,Computer,Laptop,Windows,5,4,34.44
4543,Female,37026877,2023-08-14,56,3,87.34,262.02,Completed,Taiwan,"Organic Search",6.78,Computer,Desktop,Windows,4,4,262.02
4456,Male,34826927,2023-08-14,97,3,56.74,170.22,"In Process",Mexico,"Social Media",8.42,Mobile,Tablet,Android,4,5,0.00
7574,Male,70465820,2023-08-15,32,1,91.37,91.37,"In Process",Vietnam,"Organic Search",1.10,Computer,Desktop,Windows,4,5,0.00
2373,Male,74571417,2023-08-16,42,3,74.77,224.31,Cancelled,Belgium,"Organic Search",8.94,Computer,Laptop,Windows,5,4,0.00
9176,Male,80450856,2023-08-16,45,2,3.67,7.34,Completed,Switzerland,"Paid Advertisment",0.61,Computer,Desktop,Windows,5,5,7.34
3195,Female,60673427,2023-08-16,69,2,96.47,192.94,Completed,Russia,"Social Media",1.38,Mobile,Tablet,Android,4,4,192.94
6433,Female,92944757,2023-08-17,4,1,32.43,32.43,Completed,Germany,"Paid Advertisment",5.62,Computer,Desktop,Windows,5,4,32.43
2969,Female,52992258,2023-08-17,19,2,13.20,26.40,Completed,China,"Organic Search",0.96,Computer,Desktop,Linux,5,4,26.40
1694,Female,42498336,2023-08-17,9,2,73.83,147.66,Completed,Italy,"Organic Search",4.30,Mobile,Tablet,Android,5,5,147.66
5535,Male,66337134,2023-08-18,93,2,67.46,134.92,Completed,Japan,"Organic Search",0.61,Computer,Desktop,Windows,3,4,134.92
7182,Male,91740024,2023-08-19,75,2,32.34,64.68,Completed,Germany,"Organic Search",9.63,Computer,Desktop,Windows,5,5,64.68
9906,Male,20329460,2023-08-19,69,1,96.47,96.47,Completed,China,"Organic Search",2.03,Mobile,"Smart Phone",Android,3,5,96.47
6436,Male,28239512,2023-08-19,75,2,32.34,64.68,Completed,Japan,"Organic Search",2.41,Computer,Laptop,Windows,4,5,64.68
9460,Male,32896788,2023-08-20,28,3,5.32,15.96,Cancelled,"Saudi Arabia","Organic Search",2.30,Computer,Laptop,Windows,5,5,0.00
7492,Male,46612626,2023-08-20,47,2,64.64,129.28,Cancelled,Russia,"Social Media",9.72,Computer,Laptop,Linux,3,4,0.00
7086,Male,66611920,2023-08-21,31,2,43.50,87.00,Completed,"United Kingdom","Social Media",3.50,Mobile,"Smart Phone",Android,5,4,87.00
5544,Male,49903864,2023-08-21,67,2,17.22,34.44,Completed,Taiwan,"Organic Search",0.53,Computer,Desktop,Windows,3,4,34.44
9596,Male,82153735,2023-08-22,1,3,81.91,245.73,Completed,Japan,"Paid Advertisment",1.16,Mobile,"Smart Phone",Android,5,3,245.73
9084,Male,32160626,2023-08-22,61,3,70.34,211.02,"In Process",Russia,"Organic Search",4.86,Computer,Laptop,Windows,4,4,0.00
1198,Male,81890368,2023-08-23,64,2,35.23,70.46,Completed,Japan,"Organic Search",2.87,Computer,Laptop,Windows,4,5,70.46
4382,Female,64311457,2023-08-23,78,3,19.66,58.98,Completed,Canada,"Social Media",5.28,Computer,Desktop,Linux,4,5,58.98
5510,Male,59841581,2023-08-24,34,1,48.24,48.24,"In Process","United States","Organic Search",3.96,Computer,Laptop,Windows,5,5,0.00
4796,Male,64159592,2023-08-24,23,1,95.72,95.72,Rejected,Canada,"Social Media",5.98,Computer,Desktop,Windows,4,5,0.00
8771,Male,89284372,2023-08-25,64,2,35.23,70.46,Cancelled,Mexico,"Paid Advertisment",7.96,Computer,Desktop,Windows,5,3,0.00
2775,Female,73468104,2023-08-25,85,1,68.31,68.31,Cancelled,Nigeria,"Social Media",8.38,Computer,Laptop,Linux,4,5,0.00
9015,Female,69477273,2023-08-25,69,3,96.47,289.41,Completed,"United States","Organic Search",6.47,Mobile,"Smart Phone",Android,4,4,289.41
7899,Male,13938027,2023-08-26,13,1,41.29,41.29,Completed,Argentina,"Social Media",1.37,Computer,Laptop,Linux,5,5,41.29
5058,Male,52789532,2023-08-27,39,1,41.61,41.61,Completed,Taiwan,"Social Media",7.92,Mobile,"Smart Phone",Android,5,4,41.61
6509,Male,97088126,2023-08-27,91,1,67.48,67.48,"In Process",Netherlands,"Organic Search",1.28,Computer,Laptop,Linux,5,5,0.00
1228,Female,74140692,2023-08-27,17,2,18.86,37.72,Rejected,"United States","Organic Search",7.05,Computer,Desktop,Windows,3,5,0.00
1478,Female,13478145,2023-08-28,53,2,7.51,15.02,Cancelled,France,"Organic Search",0.76,Mobile,"Smart Phone",Android,5,3,0.00
5593,Male,81005991,2023-08-28,2,1,33.11,33.11,Completed,Japan,"Social Media",2.44,Computer,Desktop,Mac,4,5,33.11
8541,Female,33383702,2023-08-29,39,3,41.61,124.83,"In Process",China,"Paid Advertisment",2.37,Computer,Desktop,Windows,4,5,0.00
9511,Female,36678811,2023-08-29,8,3,67.18,201.54,Completed,Netherlands,"Paid Advertisment",1.71,Mobile,"Smart Phone",Android,5,3,201.54
4235,Male,42646668,2023-08-30,74,2,33.51,67.02,Cancelled,Turkey,"Social Media",3.59,Computer,Laptop,Windows,5,5,0.00
9188,Female,21862415,2023-08-31,15,1,6.32,6.32,Completed,Italy,"Paid Advertisment",3.01,Computer,Desktop,Windows,4,4,6.32
7759,Female,24204529,2023-09-01,85,2,68.31,136.62,Completed,Netherlands,"Organic Search",7.70,Computer,Laptop,Windows,5,5,136.62
1916,Male,25250531,2023-09-02,77,3,20.40,61.20,Rejected,Mexico,"Social Media",7.47,Mobile,Tablet,Android,5,4,0.00
2220,Male,64676397,2023-09-02,61,3,70.34,211.02,Completed,Canada,"Paid Advertisment",9.04,Computer,Laptop,Windows,5,5,211.02
1118,Female,72660177,2023-09-03,77,3,20.40,61.20,"In Process",Vietnam,"Organic Search",4.37,Mobile,"Smart Phone",Android,5,5,0.00
6362,Female,64996198,2023-09-03,47,3,64.64,193.92,"In Process",Mexico,"Organic Search",4.05,Computer,Desktop,Windows,5,5,0.00
3645,Male,70820748,2023-09-04,12,3,86.11,258.33,Cancelled,"United Kingdom","Organic Search",4.21,Computer,Desktop,Windows,5,5,0.00
1687,Male,91339712,2023-09-04,32,2,91.37,182.74,Completed,India,"Organic Search",4.04,Mobile,Tablet,Windows,5,5,182.74
8551,Female,16852130,2023-09-05,19,1,13.20,13.20,Completed,Mexico,"Paid Advertisment",4.69,Computer,Desktop,Windows,5,5,13.20
9781,Male,22326173,2023-09-05,42,1,74.77,74.77,Rejected,India,"Paid Advertisment",0.46,Mobile,"Smart Phone",Android,5,5,0.00
8998,Male,90721004,2023-09-06,81,3,52.96,158.88,Completed,"United States","Social Media",4.95,Computer,Laptop,Linux,4,3,158.88
6879,Female,36601802,2023-09-07,30,1,6.08,6.08,Cancelled,"United States","Social Media",1.46,Computer,Desktop,Windows,5,4,0.00
3907,Male,66867398,2023-09-08,35,1,78.78,78.78,Completed,Italy,"Organic Search",3.34,Computer,Laptop,Windows,5,5,78.78
7875,Female,17224884,2023-09-08,81,3,52.96,158.88,Completed,Germany,"Organic Search",7.03,Computer,Desktop,Windows,3,5,158.88
1166,Male,77412212,2023-09-09,71,1,57.53,57.53,Completed,India,"Paid Advertisment",9.90,Computer,Laptop,Windows,5,4,57.53
6160,Male,72097886,2023-09-10,18,2,1.97,3.94,Completed,Japan,"Organic Search",7.44,Computer,Laptop,Windows,5,4,3.94
1332,Female,12447456,2023-09-10,4,2,32.43,64.86,"In Process",Argentina,"Organic Search",1.03,Computer,Desktop,Windows,5,5,0.00
4730,Female,43022095,2023-09-10,76,3,76.67,230.01,Completed,Spain,"Organic Search",2.20,Mobile,"Smart Phone",Android,5,5,230.01
2648,Male,39684035,2023-09-11,87,2,50.56,101.12,Completed,Spain,"Social Media",9.96,Computer,Desktop,Windows,4,4,101.12
9897,Male,30316048,2023-09-11,46,1,9.88,9.88,Completed,Thailand,"Organic Search",8.29,Mobile,Tablet,Windows,2,3,9.88
6732,Male,11962384,2023-09-11,50,3,50.71,152.13,Completed,Brazil,"Paid Advertisment",8.78,Computer,Laptop,Linux,3,4,152.13
3338,Male,76449464,2023-09-11,63,3,57.12,171.36,Completed,Japan,"Paid Advertisment",7.54,Mobile,Tablet,Windows,3,4,171.36
1329,Male,19790838,2023-09-12,45,2,3.67,7.34,Completed,Switzerland,"Social Media",0.20,Computer,Laptop,Windows,4,5,7.34
9454,Male,70873285,2023-09-12,91,2,67.48,134.96,"In Process",Russia,"Organic Search",2.96,Computer,Desktop,Windows,5,4,0.00
3959,Female,12276457,2023-09-13,68,2,32.68,65.36,Completed,Brazil,"Organic Search",7.72,Computer,Desktop,Mac,5,3,65.36
8636,Male,30472168,2023-09-13,90,1,21.51,21.51,Completed,China,"Social Media",1.47,Computer,Laptop,Windows,3,5,21.51
6456,Female,18379831,2023-09-14,55,3,73.53,220.59,Completed,"South Korea","Organic Search",1.01,Computer,Desktop,Windows,5,5,220.59
8618,Female,46345935,2023-09-14,15,2,6.32,12.64,Completed,Mexico,"Organic Search",1.99,Computer,Desktop,Linux,5,3,12.64
3673,Male,68276083,2023-09-14,24,2,99.58,199.16,Completed,Mexico,"Social Media",8.74,Computer,Laptop,Windows,5,5,199.16
8126,Female,47159390,2023-09-15,24,3,99.58,298.74,Completed,"South Korea","Paid Advertisment",8.69,Computer,Laptop,Linux,5,5,298.74
2267,Female,87736772,2023-09-16,70,2,63.88,127.76,Cancelled,China,"Paid Advertisment",5.84,Mobile,"Smart Phone",Android,5,4,0.00
8562,Male,40299039,2023-09-17,31,2,43.50,87.00,Rejected,Japan,"Social Media",6.17,Computer,Desktop,Windows,5,5,0.00
5616,Female,48630438,2023-09-17,92,1,58.50,58.50,Completed,Russia,"Organic Search",9.07,Mobile,Tablet,Windows,5,5,58.50
8100,Female,35473013,2023-09-17,60,1,91.28,91.28,Completed,France,"Social Media",9.57,Computer,Desktop,Windows,5,5,91.28
3577,Male,86033333,2023-09-18,48,3,31.26,93.78,Cancelled,Poland,"Organic Search",5.81,Computer,Desktop,Windows,5,4,0.00
6438,Male,58576605,2023-09-18,53,1,7.51,7.51,"In Process",Philippines,"Organic Search",3.63,Computer,Laptop,Linux,4,5,0.00
4053,Male,52755122,2023-09-19,18,1,1.97,1.97,Completed,"United States","Organic Search",7.29,Mobile,"Smart Phone",Windows,5,2,1.97
2863,Male,53753945,2023-09-20,94,2,17.63,35.26,Completed,Germany,"Organic Search",3.98,Computer,Desktop,Windows,5,5,35.26
1531,Male,97378951,2023-09-21,22,1,41.48,41.48,Completed,Germany,"Social Media",8.50,Computer,Laptop,Linux,4,5,41.48
2709,Male,79961165,2023-09-22,70,2,63.88,127.76,"In Process",Japan,"Paid Advertisment",7.31,Computer,Desktop,Linux,5,4,0.00
1475,Male,23338963,2023-09-22,55,2,73.53,147.06,Completed,India,"Social Media",9.66,Computer,Desktop,Windows,3,5,147.06
6261,Male,64352923,2023-09-22,38,3,26.03,78.09,Completed,"United States","Organic Search",3.60,Mobile,Tablet,Android,4,5,78.09
6090,Male,56743949,2023-09-23,39,2,41.61,83.22,Completed,Turkey,"Social Media",3.05,Computer,Laptop,Windows,3,4,83.22
7998,Male,35129586,2023-09-23,95,2,50.48,100.96,Cancelled,Canada,"Organic Search",9.37,Computer,Desktop,Windows,5,5,0.00
6257,Female,16020380,2023-09-23,82,3,5.82,17.46,Completed,Italy,"Organic Search",9.72,Computer,Desktop,Windows,3,3,17.46
8193,Male,64611423,2023-09-23,97,1,56.74,56.74,Completed,India,"Organic Search",0.05,Computer,Desktop,Windows,4,5,56.74
1970,Female,86538799,2023-09-24,38,3,26.03,78.09,Completed,Mexico,"Organic Search",5.75,Computer,Desktop,Mac,4,4,78.09
4491,Male,95281465,2023-09-24,45,3,3.67,11.01,"In Process",Argentina,"Social Media",8.95,Computer,Laptop,Windows,5,4,0.00
3141,Male,91157107,2023-09-24,33,3,28.56,85.68,Completed,India,"Paid Advertisment",1.75,Mobile,Tablet,Windows,5,3,85.68
7768,Male,68692737,2023-09-25,45,1,3.67,3.67,"In Process",China,"Social Media",9.06,Mobile,Tablet,Windows,4,4,0.00
7779,Male,83245756,2023-09-25,31,1,43.50,43.50,Completed,France,"Organic Search",8.26,Mobile,"Smart Phone",Android,3,5,43.50
4411,Female,62227143,2023-09-26,5,2,11.97,23.94,Completed,Switzerland,"Organic Search",8.27,Mobile,"Smart Phone",Windows,5,3,23.94
7091,Female,51300760,2023-09-27,29,3,1.91,5.73,Completed,"South Korea","Organic Search",3.13,Computer,Desktop,Windows,5,5,5.73
5401,Male,19291130,2023-09-27,60,3,91.28,273.84,Completed,France,"Organic Search",7.68,Computer,Laptop,Windows,5,4,273.84
8494,Female,76250605,2023-09-27,82,2,5.82,11.64,"In Process",Turkey,"Social Media",9.77,Computer,Laptop,Windows,5,4,0.00
9096,Female,61970804,2023-09-27,90,2,21.51,43.02,Completed,Italy,"Organic Search",0.27,Computer,Desktop,Windows,4,5,43.02
3116,Male,95145760,2023-09-28,60,2,91.28,182.56,Cancelled,Italy,"Social Media",3.41,Computer,Desktop,Windows,5,4,0.00
4273,Male,65798953,2023-09-28,67,3,17.22,51.66,Completed,Turkey,"Social Media",5.68,Computer,Desktop,Linux,2,4,51.66
8326,Female,58755142,2023-09-29,63,1,57.12,57.12,Completed,Australia,"Social Media",8.69,Computer,Desktop,Windows,4,3,57.12
2052,Male,30568906,2023-09-29,2,1,33.11,33.11,Cancelled,"United Kingdom","Organic Search",6.04,Computer,Laptop,Windows,5,5,0.00
7728,Male,24831953,2023-09-30,78,3,19.66,58.98,"In Process",Brazil,"Organic Search",4.59,Computer,Desktop,Windows,5,5,0.00
4366,Male,78756750,2023-09-30,89,1,37.61,37.61,Rejected,Indonesia,"Organic Search",4.29,Mobile,"Smart Phone",Android,5,4,0.00
9302,Male,12819994,2023-09-30,64,2,35.23,70.46,Cancelled,"South Korea","Organic Search",7.03,Computer,Desktop,Windows,5,4,0.00
4603,Male,25354790,2023-10-01,24,1,99.58,99.58,Completed,Canada,"Social Media",9.90,Computer,Desktop,Mac,5,4,99.58
7817,Male,88305471,2023-10-01,27,2,72.93,145.86,Cancelled,Canada,"Social Media",6.93,Computer,Laptop,Windows,5,4,0.00
3088,Male,80083693,2023-10-02,4,3,32.43,97.29,Completed,"United States","Organic Search",6.69,Computer,Desktop,Windows,5,3,97.29
8601,Male,52699221,2023-10-02,35,3,78.78,236.34,Completed,Brazil,"Social Media",5.82,Mobile,"Smart Phone",Android,4,2,236.34
